vin,nom,ville,etat
JM1NC2EF0A0014777,Meredeth Umpleby,Pasadena,Texas
4USBU335X7L687089,Mayer Romaynes,Tulsa,Oklahoma
1D7RE3GK9BS833486,Silvia Slevin,Omaha,Nebraska
JH4DC54842C828185,Ava Fludgate,Boise,Idaho
WP0AB2A81CS458332,Cammi Kruse,San Jose,California
WBAVC53578F132079,Naoma Doy,Decatur,Illinois
3C6JD6CT9CG439822,Adolphus Barnwill,Springfield,Missouri
WBSKG9C5XBE702048,Glenn Lendon,Minneapolis,Minnesota
5LMJJ3J59DE578824,Kylen Bestwerthick,Minneapolis,Minnesota
1G6DX67D090250802,Car Beat,Camden,New Jersey
WVGFF9BP8BD518212,Guss Mulchrone,Albuquerque,New Mexico
WAUFMBFC0EN646898,Collie Trustrie,Austin,Texas
WAUKF98E35A429398,Shermie Harwick,Lansing,Michigan
3C63DPAL1CG609608,Shem Mongenot,Honolulu,Hawaii
JTEBU5JR5F5374747,Gallard McMurraya,Minneapolis,Minnesota
WBA3B3G54FN242163,Jennie Clemenson,Charlotte,North Carolina
5NPDH4AE9FH070216,Adler Poynzer,Mansfield,Ohio
1GYFK56209R743691,Lorry Gammet,San Bernardino,California
JH4DC54815S056979,Arlana Bickerdicke,Modesto,California
WAULD54B63N848804,Rheba Claricoats,Sacramento,California
SCBLC47J78C697089,Torey Rainville,Hayward,California
1FTSW2B52AE792200,Hamlin Taber,New Orleans,Louisiana
WA1AY74L37D475150,Issy Elleyne,Wilmington,North Carolina
1GKS2GEJ4CR559052,Tracy Rigardeau,San Jose,California
1C4RJEAG6FC632747,Adler Poynzer,Mansfield,Ohio
WAUHE78P99A479134,Fremont Durgan,San Jose,California
2G4WE587081902959,Maddi Tebald,Montgomery,Alabama
JN8AZ1MU3DW953564,Annalee Harbert,San Jose,California
5BZAF0AA0EN935183,Leelah Saphin,Dallas,Texas
WAUDK78T69A645906,Etan Fielding,El Paso,Texas
SAJWA1CB6CL810005,Abraham Stemson,Denver,Colorado
1GYS3CEF3CR652913,Jarrid Aloigi,Austin,Texas
WBA5A5C52FD012074,Bing Turfs,Chicago,Illinois
WBSBL93464P845590,Shaylynn Shorto,Fort Lauderdale,Florida
2HNYD18671H499716,Luce Orgen,New York City,New York
1GYS4KEF1DR083603,Eldin Allcroft,Las Vegas,Nevada
KMHHT6KD0EU733853,Venita Lanfranconi,Pomona,California
3GYFNGE38ES130318,Lexis McGlaughn,Pensacola,Florida
3D4PH9FGXBT648499,Hirsch Di Baudi,Louisville,Kentucky
KNALN4D79F5608556,June Ligertwood,Richmond,Virginia
1GYS4KEFXCR406240,Jerrold Stroton,Los Angeles,California
1C4PJLAK8CW966871,Ned Longina,Youngstown,Ohio
1B3CC5FB5AN524082,Otis Clancy,Houston,Texas
KMHHT6KD5CU701140,Leonelle Martill,Miami,Florida
1NXBE4EE7AZ374102,Nannette Rolstone,Providence,Rhode Island
5GAKRCKD9DJ635607,Gallard McMurraya,Minneapolis,Minnesota
JA4AS2AW1CU355991,Aube Merfin,Glendale,Arizona
JH4KA96672C100148,Cristal Ellicott,Savannah,Georgia
WBAKA4C57CD033821,Alexina Garnul,Austin,Texas
5BZBF0AA0FN214996,Des Doak,New York City,New York
1N6AF0LY0EN746203,Korie Menci,San Francisco,California
1YVHZ8BH5C5637090,Bettye Maskelyne,Brea,California
5UXZW0C5XD0807384,Melinde Dominici,San Jose,California
5UXFG2C50E0921861,Eliza Rubinowicz,Mansfield,Ohio
1D7CE5GK9AS244597,Ulric Chinnick,Colorado Springs,Colorado
3VW517AT3FM484737,Elijah Aspinwall,Houston,Texas
SCBCU8ZA5AC978668,Ari Pittendreigh,Largo,Florida
JA32U1FU4AU165068,Estel Etherson,Bradenton,Florida
19XFA1E52AE893489,Quillan Hover,San Diego,California
1G6KF54944U625662,Julie Ganforthe,Oklahoma City,Oklahoma
3VW517AT9FM771189,Clemmie Calan,Springfield,Illinois
WAUNE78P68A343318,Lorry Gammet,San Bernardino,California
1GYS3KEF5ER763170,Cesya Askwith,Indianapolis,Indiana
3N1CE2CP3FL967817,Ekaterina Sturmey,Topeka,Kansas
W06VR54R11R212003,Byrle Courtliff,New York City,New York
KNDMG4C30A6736784,Rosamond Louthe,Little Rock,Arkansas
1G6AD5S30E0021180,Ivett Corston,Brooklyn,New York
5N1AA0NC8BN317403,Harlie O'Cahsedy,Humble,Texas
1G6DA8EY4B0681572,Nigel Sebley,Bonita Springs,Florida
1G4HP54K624234061,Madelaine Westcar,Lexington,Kentucky
3N1CN7AP7DL825676,Vera Dyte,Sacramento,California
KMHTC6AD6CU181249,Gypsy Greeno,Grand Rapids,Michigan
WAUKH74F56N814565,Otes Romanski,Sacramento,California
19UUA662X5A518887,Kissie Gwin,Oklahoma City,Oklahoma
JTEBU5JR7F5901588,Evelina Terbeek,Tulsa,Oklahoma
WAUAFAFH4DN633130,Maynard Di Biaggi,Louisville,Kentucky
2G61S5S35E9360867,Gunilla Hessing,Mobile,Alabama
JTHBF1D23F5671522,Morlee Swinerd,York,Pennsylvania
1B3CB7HB4AD646577,Drusy Swendell,Sioux Falls,South Dakota
JH4CU2E85CC891710,Carmon Kersley,Washington,District of Columbia
SCFFDABM4DG636004,Osborne Pellingar,Vero Beach,Florida
WBAYE8C55DD253773,Drusy Coleiro,Oakland,California
5J8TB3H57FL978741,Hal Shoubridge,Jackson,Mississippi
WBANA73575B139618,Quincey Grzelak,Warren,Michigan
WAUKF68E65A148873,Lark Hewkin,Scottsdale,Arizona
JTDKN3DU9B0765834,Augustina Eaton,Orlando,Florida
5TDBW5G19AS718308,Gloria Boriston,Tampa,Florida
WAUDGAFL4AA171623,Celestine Fluger,Anderson,South Carolina
SCFAD02A25G789718,Gustie Regi,Austin,Texas
JH4DC446X1S425230,Peri Flecknell,Memphis,Tennessee
1G6DJ577180842200,Way Taphouse,Riverside,California
WA1DGAFE1DD877823,Roi Wasbrough,Rochester,New York
SCBDR3ZA6AC594830,Buddy Haselwood,Escondido,California
JHMZF1D46CS961945,Byran Dowthwaite,Tacoma,Washington
1C4RJEAG1DC922150,Beulah Hiers,Raleigh,North Carolina
WAUML44D43N002545,Tannie Lidell,Washington,District of Columbia
WAUKH78E56A741822,Hall Stafford,Glendale,California
WVWAB7AJ0CW606785,Beverly Weathey,Harrisburg,Pennsylvania
WAULFAFR4EA855581,Diahann Endicott,Phoenix,Arizona
WBAYE4C50FD049250,Maritsa Chadwin,Jamaica,New York
1G4GC5GG7AF079960,Gaspard Adamowicz,Colorado Springs,Colorado
JTEBU5JR8E5667377,Angelle Hullins,Wichita,Kansas
1GYS4DEF2DR409114,Donavon Mealiffe,Fort Wayne,Indiana
1HGCR2E37EA369216,Forrester Gercken,Decatur,Georgia
WBA3V7C55EP706830,Angie Delue,Chicago,Illinois
WDDGF4HB7EA302130,Alice Brownhall,Peoria,Illinois
NM0AE8F74F1731085,Vanny Joseff,Dearborn,Michigan
WBAUC9C54DV380700,Abagael Evason,Boulder,Colorado
3VWC17AU8FM183915,Aline Valett,Topeka,Kansas
YV4902DZ6B2610212,Venita Pudney,Toledo,Ohio
JTDZN3EU5E3636232,Corina Fernyhough,Richmond,Virginia
SCFAD01A78G871093,Lynnelle Schieferstein,New Orleans,Louisiana
1G6DJ5E37C0818119,Elly Twiddell,Orlando,Florida
5GADX33L65D281355,Jessalin Raven,Oklahoma City,Oklahoma
WBSBL93473J114264,Zachariah Fullman,Corona,California
WAUEFBFL9EN972625,Adolf Golsworthy,Cincinnati,Ohio
4T1BF1FK8DU137882,Gussie McKoy,Jacksonville,Florida
1GT02ZCGXEF846406,Elke Bimson,Roanoke,Virginia
5N1BA0NE2FN413457,Sianna Nare,Sioux City,Iowa
19UUA65654A100112,Noelani Aynsley,Grand Rapids,Michigan
19UUA9F79DA803088,Chrotoem Tersay,Minneapolis,Minnesota
5XYKT3A17DG003261,Cullan Lownsbrough,Flint,Michigan
YV4952CF7B1579406,Trina McGhie,West Hartford,Connecticut
1D4SD6GT7BC127655,Frazier Gentery,Buffalo,New York
JN1AZ4EH2CM043822,Shirl Caltera,Topeka,Kansas
JA4AD3A32FZ442067,Jorry Andriveau,Columbus,Ohio
WVWBN7AN3FE705108,Delcina Ashe,Washington,District of Columbia
5GADV23177D561447,Colette Clilverd,Lincoln,Nebraska
WAUEFAFLXCA113736,Avram McIlherran,Bradenton,Florida
5N1AT2MK2FC953296,Koenraad Boog,San Diego,California
WAUNF78P88A758816,Richmond Gronno,Philadelphia,Pennsylvania
2G4WC532051176453,Hercules Coleson,Saint Louis,Missouri
4USBT335X5L279529,Thorstein Streat,Chattanooga,Tennessee
1GD422CG6EF670264,Corty Sawood,Buffalo,New York
1C4PJLABXEW732072,Yovonnda Caldaro,White Plains,New York
KMHTC6AD5DU267492,Alanah Dy,Wilmington,Delaware
1FMEU7DE9AU816474,Vikki Full,Lima,Ohio
2T1KE4EEXCC997296,Sianna Nare,Sioux City,Iowa
3VW467AT7DM220852,Thayne Burston,Joliet,Illinois
SCBCU7ZAXAC772532,Ranice Jesper,Portsmouth,Virginia
1N6AF0KY6EN983571,Oralla Atherley,Charlotte,North Carolina
WAUFFBFL2AN443046,Ahmed Rubie,Rochester,New York
5UXWX9C52DL974647,Maggee Leatham,Atlanta,Georgia
WAUFEAFM9AA494654,Leupold Baskwell,Charlotte,North Carolina
TRUTC28N021339814,Dione Seson,Arlington,Texas
5TDBY5G12BS426172,Rolfe Le Marquis,Lafayette,Indiana
3N1CN7APXDL116966,Bellanca Turbern,Knoxville,Tennessee
TRUTC28NX11407941,Johna Kennaway,Cleveland,Ohio
1G6AJ5S38E0624550,Doug Howsden,Portland,Maine
KMHEC4A4XDA022024,Yoko Noyce,Grand Rapids,Michigan
2T1BU4EE1DC185048,Ashlan Sneezum,El Paso,Texas
1GKS1GEJXDR821001,Melinde Dominici,San Jose,California
WBSPM9C59BE739588,Lorne Hanham,Naples,Florida
1FMEU3BE1AU781473,Vania Laetham,Birmingham,Alabama
WAUNF98P67A039008,Hastings O'Deegan,Colorado Springs,Colorado
KNAFT4A29B5041805,Siouxie Rosenau,Dallas,Texas
SCBCR73W28C851029,Franchot Ebbetts,Chattanooga,Tennessee
2HNYD18242H597603,Jerrylee O'Griffin,Tucson,Arizona
WBABN33481J791722,Zelma Packe,Tulsa,Oklahoma
2C3CDXGJXCH981144,Dayle Blakeley,Boise,Idaho
1N4AB7AP7EN449534,Renault Burkert,Daytona Beach,Florida
1N4AL2AP8AN245593,Lenore Calcott,Houston,Texas
TRUSC28N831502691,Anabal Sedgefield,Reno,Nevada
JH4CL96816C867600,Rhona Oloshin,Fresno,California
JTHBL5EF9E5090199,Avril Di Domenico,Camden,New Jersey
WAUSGAFB1AN680219,Kaja Cudby,New York City,New York
WBAGL63463D663784,Judd Serrels,Orlando,Florida
KNADH5A30A6704064,Felecia Antunez,Jacksonville,Florida
4JGDA0EB1FA072753,Augustina Eaton,Orlando,Florida
SCFEBBAK0DG368995,Daryl Vecard,Biloxi,Mississippi
5TDDK3DC4FS982140,Howie Digwood,Peoria,Illinois
JN1CV6AP5CM099024,Betsy Piatkow,Philadelphia,Pennsylvania
WDDUG7GB1FA995359,Malchy Peyro,Boston,Massachusetts
WBAPH7C51AE841687,Sigrid Gouck,Lexington,Kentucky
1FTSW3B59AE431942,Morlee Nudde,Rochester,New York
WDDGF4HB2ER012217,Vinny Vodden,Reno,Nevada
WAUWFAFR7CA992699,Fleurette Camplejohn,Long Beach,California
TRURD38J891766128,Wandie Spring,Saint Paul,Minnesota
SCBZB25E52C525397,Jeremie Fusedale,Detroit,Michigan
WDDEJ7GB9BA931652,Dexter Bartczak,Pasadena,California
WAUVFAFH6CN970320,Thurston Greenroad,Richmond,Virginia
1GKS1HE08DR153048,Zedekiah Wreight,Boise,Idaho
WAUFEBFM6CA483510,Gweneth Pearl,Denver,Colorado
5GAKRBKD1DJ456746,Tildie Delle,Fort Myers,Florida
1G6KD57YX4U186976,Barri Thirkettle,San Mateo,California
1G6KE57Y74U998300,Noam Selwood,Charlotte,North Carolina
WVGAV7AXXBW125092,Mauricio Danet,Tulsa,Oklahoma
1FA6P0G70E5825402,Lloyd Coppenhall,Jamaica,New York
3GTU2YEJ1CG791814,Annalise Huckerby,Clearwater,Florida
JTJHY7AX0A4058651,Roseann Pechan,Mesa,Arizona
1FTMF1CW6AF265054,Moria Eakly,Simi Valley,California
1D7RE2BK9BS225260,Barri Thirkettle,San Mateo,California
5LMJJ2H5XBE700653,Vyky Frie,Brea,California
2T1BU4EE9DC980817,Nikoletta McCambridge,Syracuse,New York
WAUAFAFH2CN621413,Jeniece Haton,Washington,District of Columbia
1G4HR54K02U767372,Derward Danielski,San Antonio,Texas
1FMJK1H53EE947525,Homer MacIver,Inglewood,California
2G61N5S39E9788352,Orbadiah Genge,Charlotte,North Carolina
WA1CFAFP4EA130557,Derrick Lampens,Mobile,Alabama
WAUKG74F46N767855,Llewellyn Spary,Brooklyn,New York
WBAAZ33453K581821,Broderick Sherborn,Columbus,Mississippi
WBAUN1C5XDV722890,Rochella Cater,Pittsburgh,Pennsylvania
WAUDGBFL3CA858813,Madeleine Lampart,Des Moines,Iowa
SAJWJ1CD9F8367423,Burgess Westfalen,Tampa,Florida
1N4AL2AP5AN212454,Carlos Kennefick,North Port,Florida
WAU2GAFC4FN990574,Buddy Haselwood,Escondido,California
3GYFNAE33DS588487,Colas Checketts,Waterloo,Iowa
WBA3B3C51FF629379,Opalina Saul,Saint Cloud,Minnesota
WAUKF78E28A878550,Talbot Streater,Fort Wayne,Indiana
WBAET37433N830516,Sadella Jopke,San Luis Obispo,California
WBA6B8C57FD709002,Etti Barbie,Odessa,Texas
WVWAB7AJ8CW564480,Britteny Leahy,Garden Grove,California
WAUEKAFB9AN970204,Nisse Schohier,Charleston,West Virginia
5FRYD4H95GB992485,Aundrea Fitzsymonds,Cleveland,Ohio
2C3CDYBT4DH874591,Eddy Yakobowitz,Henderson,Nevada
1GD21XEG8FZ680136,Stormy Lebarree,Erie,Pennsylvania
1FT7W2A62EE754259,Dosi Beldom,Newport News,Virginia
SAJWA4HAXEM375455,Harlin Etchingham,Shreveport,Louisiana
WBAGN83505D416195,Audrey Rollings,Stamford,Connecticut
137ZA84381E226950,Caralie Caplis,Cincinnati,Ohio
WAUHGAFC7CN397619,Berti Brun,Houston,Texas
JH4KB16537C254403,Park Pagitt,Amarillo,Texas
JN8AZ2KR1CT969024,Katuscha Duesberry,New Haven,Connecticut
3FADP4AJ8DM459135,Hirsch Di Baudi,Louisville,Kentucky
WAUMV44E07N426636,Jarad Fowlie,Albany,New York
1D7RE5GK0BS765977,Brittan Nibley,Monticello,Minnesota
1FTWW3A57AE941645,Gena Slimings,Lansing,Michigan
19UUA66206A428181,Alexio Henri,Atlanta,Georgia
YV4952CT6E1563367,Elisha La Croce,Lubbock,Texas
WAUNF98P18A197693,Doti Iorizzi,Lancaster,California
1GD12YEG8FF932600,Nataniel Landell,Richmond,Virginia
SCFEFBAC5AG316738,Auroora Yablsley,Portsmouth,Virginia
WBA6B4C55ED357593,Web Colmore,Las Vegas,Nevada
5FPYK1F67EB079777,Enrique Abreheart,Naples,Florida
2G4WB52K821438283,Howie Digwood,Peoria,Illinois
1GKKRNED4CJ612776,Geordie Latta,Hialeah,Florida
3N1CE2CP2EL201222,Kailey Kolushev,Baltimore,Maryland
WBAPL5G50BN928558,Michelina Stivey,New York City,New York
WBAEH13486C230098,Boot Lafranconi,Pittsburgh,Pennsylvania
WP1AE2A26BL494332,Osbert Fick,Buffalo,New York
1N6AF0LX3EN541028,Leupold Baskwell,Charlotte,North Carolina
2C3CDXEJ2DH033776,Bentley Pattemore,Washington,District of Columbia
WAUDF78E88A873801,Hillard McRamsey,Birmingham,Alabama
WAUJT68EX5A261777,Gillie Rodbourne,New Orleans,Louisiana
JTJBC1BA8A2418076,Gunilla Hessing,Mobile,Alabama
JTDKDTB35E1585536,Valma Mussettini,Waltham,Massachusetts
1G6KE57Y32U482576,Dan Bahike,Troy,Michigan
WBAVD53547A196900,Breanne Read,Oakland,California
WBA3N7C54FK766399,Marice Ledgister,Corpus Christi,Texas
3N1AB7AP3FY382299,Stefa Lipmann,Scottsdale,Arizona
JTMHY7AJ2F4466994,Hastings O'Deegan,Colorado Springs,Colorado
1G6DJ1ED1B0867414,Northrup Alison,Hollywood,Florida
WBA3X9C5XFD639831,Gallard McMurraya,Minneapolis,Minnesota
3VW4S7AT7EM362857,Rodolfo Karlsson,Humble,Texas
1D7RE2BK2BS703809,Hephzibah Whewell,New Brunswick,New Jersey
19UUA66284A404501,Theadora Ferrar,Salt Lake City,Utah
WBANW1C53AC116193,Niccolo Johnikin,Atlanta,Georgia
YV126MEB6F1253930,Naoma Doy,Decatur,Illinois
1N6AA0CH2FN563854,Ranice Jesper,Portsmouth,Virginia
19UUA75508A654354,Chickie McEachern,Seattle,Washington
1G6AL5S34E0830376,Aurora Rofe,Pasadena,California
WAUDV74F97N266444,Dan Bahike,Troy,Michigan
WDDGF4HB2DA859915,Gilberto Sebire,Whittier,California
1FTEW1C86FK172362,Salvatore Stower,Toledo,Ohio
JN1CV6EL6FM279009,Aile Stockdale,Augusta,Georgia
WAUDT48HX6K385037,Montgomery McMakin,San Diego,California
5UMDU93597L368120,Virgil Duhig,Jamaica,New York
SAJWA4FC4EM847458,Jimmie Hessentaler,Youngstown,Ohio
1D4PT6GX0AW801752,Courtenay Twell,Alexandria,Virginia
WBA4A7C50FD291662,Wilona Oglevie,Los Angeles,California
1G6KE54Y11U324675,Cybill Haveline,Portland,Oregon
1G4HR54K82U488784,April Molineux,Fort Wayne,Indiana
WAULC58E75A272402,Elisha Sonschein,Phoenix,Arizona
WA1UFAFL1FA109071,Gloriane Renforth,Charlotte,North Carolina
WVGDP9BP2ED959911,Deena Seniour,Washington,District of Columbia
4T1BF3EKXBU840197,Hugo Slimm,Buffalo,New York
W04GZ5GV9B1338166,Walliw Bulled,Albany,New York
W04GX5GV7B1049678,Monro Esmonde,Sioux Falls,South Dakota
WBAUL7C51BV359126,Shea Trunchion,Lafayette,Indiana
JH4CL96864C257916,Rolando Calcraft,New Orleans,Louisiana
1FTSW2A51AE500893,Aurthur Banton,Denver,Colorado
TRUUT28N241122045,Juli Hannigan,Denton,Texas
KNDPB3A21D7749798,Norma Durrance,Jacksonville,Florida
WAUMF78P66A722745,Shena Popeley,Jacksonville,Florida
JTEBU5JR2A5796287,Davon Caramuscia,Miami,Florida
WAUKH98E98A614909,Nataniel Landell,Richmond,Virginia
WAUAFAFL9CA416473,Johnath Roselli,Palatine,Illinois
JTEBU5JR5D5956750,Serene Penswick,Birmingham,Alabama
1C4NJCBA1DD434839,Corene O'Dougherty,Lake Charles,Louisiana
SCFAB22323K843239,Ekaterina Sturmey,Topeka,Kansas
1B3CB9HA7AD404465,Elvira Staines,Pueblo,Colorado
SCFAD01A17G446273,Rafi Critten,Roanoke,Virginia
1GYUCCEFXAR730674,Agna Gallandre,Louisville,Kentucky
1GYFK46858R452245,Davina Benger,Miami Beach,Florida
1C4AJWAG0EL559182,Jeniece Prendiville,Kalamazoo,Michigan
WBABW53485P965302,Cissiee Baly,Montgomery,Alabama
SAJWA4DC4DM397084,Brana Gammade,Mobile,Alabama
JN8AF5MR3BT077234,Homerus MacNab,Fort Lauderdale,Florida
SCBCR63W64C523133,Quinta Carman,Shawnee Mission,Kansas
1FMEU7DE9AU496380,Anna-diane Lygoe,Springfield,Illinois
1FTKR1AD6BP764402,Jemimah Elvin,San Francisco,California
3C6TD5FT8CG246656,Niccolo Johnikin,Atlanta,Georgia
5GAKRAKD6EJ696967,Meridith Vankin,Baltimore,Maryland
WBASN2C51CC424848,Sidoney Gooderridge,Winston Salem,North Carolina
3VW1K7AJ5FM185969,Angelle D'eathe,Wilmington,Delaware
WAUKF78E26A567682,Brigida Hillborne,San Jose,California
5FRYD4H4XEB687209,Lacy Matisoff,Washington,District of Columbia
1N4AL2EP8DC700985,Timmie Budgey,Memphis,Tennessee
WBAYA8C52FG075575,Tabby McIlherran,Bridgeport,Connecticut
5UXZV8C59D0416938,Kasper Rigmond,Washington,District of Columbia
1G4PS5SK9E4983907,Caralie Gilbane,Denver,Colorado
2C3CDXCT1FH775125,Mona Louder,Irvine,California
3D73Y4CL5BG163766,Alana Pullin,Newark,Delaware
5N1BA0ND2FN918499,Harmonie M'Quharge,Savannah,Georgia
2FMPK3K95FB301885,Del Chalder,Miami,Florida
1FTWF3D57AE285586,Boot Lafranconi,Pittsburgh,Pennsylvania
5UXFA93575L292608,Devon Coxhell,Spring,Texas
WAUSFAFL9BA317705,Dennis Elcombe,Knoxville,Tennessee
1N6AA0CA3FN932952,Nancie Brenstuhl,Saint Petersburg,Florida
1C4NJPBA5FD256721,Ashley Gommowe,Honolulu,Hawaii
W04G15GVXB1755545,Susanetta MacAnelley,Columbia,South Carolina
1FTMF1E80AF828646,Ari Pittendreigh,Largo,Florida
WP0AA2A93BS149620,Phyllis Jacquemet,Van Nuys,California
5N1AN0NU2EN563719,Dyann McElrea,Cape Coral,Florida
WAUKG78E85A130975,Alfy McGuinness,Saint Louis,Missouri
1C4AJWAG9FL899741,Margarette Beardwell,Grand Forks,North Dakota
WBAWV135X7P014334,Sanson Russan,Detroit,Michigan
4A4AP3AU9FE114425,Margaret Kirkebye,Washington,District of Columbia
JM1NC2PF0F0975206,Marisa Gockelen,Santa Ana,California
WAUFFAFL4CA075635,Patty Le Frank,Evansville,Indiana
WAUEFAFL2EN521353,Noam Selwood,Charlotte,North Carolina
JN8AZ2KR5AT873961,Jackie Gullane,Wichita,Kansas
2B3CJ4DVXAH654140,Wilmette Biermatowicz,Redwood City,California
3D4PH9FVXAT374623,Bil Crickmer,Fresno,California
3GYFK66N63G108806,Sylas Zealy,Orlando,Florida
5UMDU93597L714795,Gussie McKoy,Jacksonville,Florida
WAUNF78P17A809751,Derk Ericssen,Savannah,Georgia
WBAYE0C59ED755625,Marquita Pidgin,Jefferson City,Missouri
JM1NC2JF1C0966616,Juliette McManamon,Daytona Beach,Florida
3VW217AU0FM173181,Ronny Dielhenn,Atlanta,Georgia
1D4PU7GXXAW761179,Jorry Andriveau,Columbus,Ohio
WAUDGBFL4AA644457,Janek Strowlger,Saint Augustine,Florida
1N6BF0KXXFN225553,Corny Kintish,Saint Louis,Missouri
WBAYP9C55FD945017,Abbie Goakes,Dayton,Ohio
4T1BK1EB4EU470062,Nev Bartolozzi,Portland,Oregon
1FTEX1C85AK783280,Wayne Okenfold,Colorado Springs,Colorado
JA32X8HW7EU306218,Haley Kunkel,San Diego,California
5N1AR2MM0EC755864,Alejoa Simonot,Virginia Beach,Virginia
WAUSGAFC2CN561168,Hillel Allman,Albuquerque,New Mexico
1GTN1TEX5CZ719030,Raleigh Mouse,Metairie,Louisiana
WVWED7AJ8CW459188,Page McKune,Reno,Nevada
KMHFG4JG1DA335787,Gertrude Greensite,Amarillo,Texas
WBAYF8C52FD895013,Codie Longland,Ogden,Utah
WAUGFAFC9DN370938,Beverly Weathey,Harrisburg,Pennsylvania
WUAAU34208N839542,Germaine Janik,Las Vegas,Nevada
1GYFK435X9R049504,Ferdinand Ravenshaw,Portsmouth,New Hampshire
1G6KD57Y45U382445,Arlana Bickerdicke,Modesto,California
WBAVS13518F081108,Sheree Toffanelli,Bakersfield,California
2T1BU4EE5CC538308,Dannie Scullion,Syracuse,New York
WA1WKBFP4AA305348,Karie Satterlee,Saint Louis,Missouri
JN8AZ1MU3AW188254,Noble Fookes,Lansing,Michigan
SCFAB22332K917282,Ade Corragan,Carson City,Nevada
JH4KB16627C624832,John Arnall,Dallas,Texas
JA32U2FU7FU997047,Moselle Clappison,El Paso,Texas
1GD02ZCG0CZ513025,Etan Fielding,El Paso,Texas
TRUVD38J691121749,Kerwinn Simionescu,Scranton,Pennsylvania
KMHHT6KD2BU140135,Gratiana Ridgewell,Richmond,Virginia
1GYS3DEF2BR071374,Kermit Southgate,Chula Vista,California
WBAKF5C5XCE337968,Hedda Cracknall,Houston,Texas
WAULFAFR5CA275186,Moyna Fatharly,San Antonio,Texas
WAUR4AFD5CN794476,Jackquelin Webb,Colorado Springs,Colorado
19UUA9F24BA026739,Gallard McMurraya,Minneapolis,Minnesota
SCBZB25E72C321054,Ula Simmans,Bronx,New York
JN1CV6EK5DM711173,Bunni Wilsdon,Fort Smith,Arkansas
WBSBL93442J513597,Brinna Isakson,Charlotte,North Carolina
3C6TD4DT9CG766720,Ricca Mullenger,Miami,Florida
JN8AF5MR8CT913587,Alic Lavell,Reading,Pennsylvania
WAUMF78P76A273365,Elene Newbatt,Frankfort,Kentucky
1G6YV34A255224344,Lynnet Grelka,Albany,New York
WAURVAFD3CN555862,Douglass Vedenyapin,Columbus,Ohio
W04GX5GV6B1713713,Wilden Willerson,New York City,New York
3N1AB6AP9CL055702,Stinky Rudeforth,Buffalo,New York
19UUA66238A492170,Rand Spong,Denver,Colorado
3N1CN7AP9DL352170,Gerry Cicconetti,Austin,Texas
KMHDB8AE2CU274085,Hillard McRamsey,Birmingham,Alabama
1GYS4DEF4BR570268,Stan Mattam,Austin,Texas
1G6DX67D160179847,Charis Soppitt,El Paso,Texas
3VW467AT0CM591883,Stearne Inchbald,Albany,New York
KMHGC4DD4EU336773,Niccolo Trusse,Hamilton,Ohio
1GYFK56289R973432,Bruno O'Regan,New York City,New York
WAUDL94F36N076722,Ondrea Piscot,Seattle,Washington
WBAGN63494D233405,Jordan Burns,Torrance,California
5FRYD3H92GB519766,Beverley Gittings,Sacramento,California
1FAHP2DW2BG925288,Dunc Carnihan,Philadelphia,Pennsylvania
KMHTC6AD2EU205789,Karleen Huband,Jacksonville,Florida
JN1EY1APXDM006020,Rhea Dobrowolny,Washington,District of Columbia
WAUDN74F88N637949,Rory Poole,Lake Worth,Florida
4JGDA2EB2EA737847,Noam Selwood,Charlotte,North Carolina
1ZVBP8AM1C5461457,Karolina Baudone,Iowa City,Iowa
5LMJJ2H54EE650532,Thorin Dargavel,Clearwater,Florida
WP0AB2A92FS851558,Giffy Prando,Norfolk,Virginia
WAUEG98EX6A889427,Monte Hradsky,Orlando,Florida
WBAKB83579C148034,Morlee Catlow,Wilmington,Delaware
5GADX23L56D925858,Giavani Upwood,Huntsville,Alabama
WAUUL78E96A674276,Constantine Henighan,Indianapolis,Indiana
5UXFG2C52DL821967,Fonz Farady,Anchorage,Alaska
JM1NC2JF1C0968477,Reggie Falconer-Taylor,Houston,Texas
WA1LFBFP8DA845541,Kliment Cherrington,Oklahoma City,Oklahoma
JM1CR2W36A0019573,Marcella Corringham,New York City,New York
2G4GR5EC7B9011764,Cherice Linggard,West Palm Beach,Florida
WBAFR9C58CD049372,Ryley Burg,Reading,Pennsylvania
4JGDF2EE9EA951052,Wylie Lardier,Tacoma,Washington
WBAGL63453D872384,Lemmie Allawy,Rockford,Illinois
WVGAV7AX5FW305800,Rhiamon Mathon,Madison,Wisconsin
1GD11ZCG5BF620126,Gerhardine Stockport,Schenectady,New York
JH4CU2E80CC582078,Garnette Sedge,Los Angeles,California
JN8AF5MRXFT546373,Stephine Keers,Newark,New Jersey
WDBWK5EA7AF022934,Gabbey Thaxton,Atlanta,Georgia
19XFB2E51CE010777,Lin Gapper,Chicago,Illinois
WAUSH98EX6A644692,June Ligertwood,Richmond,Virginia
5GAKRCKD9EJ574776,Carlos Kennefick,North Port,Florida
WP0AA2A8XFK891834,Derwin Giacoboni,Minneapolis,Minnesota
1D7RB1CT0BS004835,Berna Markovic,San Francisco,California
5TDDK3DC6FS001029,Marlene Carl,San Bernardino,California
WAUHF78P78A399777,Carmencita Mariotte,Shawnee Mission,Kansas
WAUPFAFM9BA537831,Yvor Beat,Wichita,Kansas
